Dia,Mes,Anio,Hora,Minuto,Segundo,Magnitud,Latitud,Longitud,Deep,Km,Localidad,Entidad
23,04,20,6,15,17,3.9,16.3933,-98.4583,3,33,OMETEPEC,GRO
23,04,20,6,44,06,3.5,16.5307,-98.6333,12,30,OMETEPEC,GRO
23,04,20,7,05,52,3.4,16.3138,-98.4668,5,41,OMETEPEC,GRO
23,04,20,7,07,22,3.5,16.7463,-98.957,14,47,SAN MARCOS,GRO
23,04,20,7,21,35,3.8,18.4497,-105.212,18,111,CIHUATLAN,JAL
23,04,20,7,22,13,3.4,19.3832,-104.132,14,39,COQUIMATLAN,COL
23,04,20,7,27,16,3.6,17.642,-101.348,39,14,PETATLAN,GRO
23,04,20,7,33,34,3.6,16.9383,-97.0058,66,25,CUILAPAM,OAX
23,04,20,8,25,27,3.4,16.5563,-98.4888,5,17,OMETEPEC,GRO
23,04,20,8,41,17,3.6,16.54,-94.5512,117,31,UNION HIDALGO,OAX
23,04,20,8,53,38,3.9,16.3342,-94.337,13,48,ARRIAGA ,CHIS
23,04,20,9,27,50,3.6,16.6048,-99.1973,8,29,SAN MARCOS,GRO
23,04,20,9,50,16,4.1,14.1597,-92.471,3,67,CD HIDALGO,CHIS
23,04,20,10,00,49,4,14.8048,-92.1962,105,13,TAPACHULA,CHIS
23,04,20,10,12,25,3.4,17.0695,-99.8318,43,23,ACAPULCO,GRO
23,04,20,10,13,22,3.8,15.2982,-94.645,16,114,SALINA CRUZ,OAX
23,04,20,10,33,28,3.6,16.1357,-98.6833,18,67,OMETEPEC,GRO
23,04,20,10,42,05,3.8,32.4678,-115.252,3,25,GPE VICTORIA(KM.43),BC
23,04,20,11,35,33,3.7,15.9317,-95.035,17,33,SALINA CRUZ,OAX
23,04,20,11,44,43,3.9,16.438,-95.1272,4,12,JUCHITAN DE ZARAGOZA,OAX
23,04,20,11,52,14,3.4,16.0513,-97.5742,14,16,RIO GRANDE,OAX
23,04,20,12,54,29,3.8,15.2307,-94.393,27,117,TONALA,CHIS
23,04,20,12,55,30,3.3,16.0465,-97.4693,34,5,RIO GRANDE,OAX
23,04,20,12,57,23,3.5,19.9175,-104.423,26,17,AUTLAN DE NAVARRO,JAL
23,04,20,12,59,32,3.5,19.5045,-103.933,27,33,VILLA DE ALVAREZ,COL
23,04,20,13,10,20,3.7,16.0132,-97.1425,30,19,PUERTO ESCONDIDO,OAX
23,04,20,13,34,02,3.7,16.2837,-98.1202,12,10,PINOTEPA NACIONAL,OAX
23,04,20,14,33,25,3.7,18.067,-103.453,5,84,COALCOMAN,MICH
23,04,20,14,54,16,3.3,15.825,-97.112,7,6,PUERTO ESCONDIDO,OAX
23,04,20,15,01,59,3.7,15.2612,-94.6587,17,117,SALINA CRUZ,OAX
23,04,20,16,14,29,3.4,17.7673,-97.6798,64,11,H HUAJUAPAN DE LEON,OAX
23,04,20,16,35,22,3.5,19.4475,-104.01,20,35,COQUIMATLAN,COL
23,04,20,16,40,23,3.3,19.4397,-104.018,11,35,COQUIMATLAN,COL
23,04,20,17,28,55,3.8,15.9693,-98.5098,20,64,PINOTEPA NACIONAL,OAX
23,04,20,17,38,42,4,14.7815,-94.4035,27,160,TONALA,CHIS
23,04,20,17,42,57,3.3,19.3163,-104.263,5,30,MANZANILLO,COL
23,04,20,18,05,42,4,14.7813,-94.4165,16,161,TONALA,CHIS
23,04,20,19,30,36,5,13.8038,-93.3612,9,162,CD HIDALGO,CHIS
23,04,20,19,40,48,4.2,16.0373,-97.5885,7,17,RIO GRANDE,OAX
23,04,20,19,49,24,3.8,16.1043,-97.393,40,11,RIO GRANDE,OAX
23,04,20,20,05,53,3.6,16.1063,-97.5477,30,16,RIO GRANDE,OAX
23,04,20,20,29,40,3.5,15.8002,-95.3185,45,44,SALINA CRUZ,OAX
23,04,20,20,32,12,4,14.9535,-94.394,14,143,TONALA,CHIS
23,04,20,21,22,03,4.1,16.1682,-97.2737,27,24,RIO GRANDE,OAX
23,04,20,21,35,04,3.9,15.186,-94.6788,18,123,SALINA CRUZ,OAX
23,04,20,22,00,56,4,15.9137,-98.1795,10,49,PINOTEPA NACIONAL,OAX
23,04,20,22,55,50,3.4,16.4992,-98.5353,16,25,OMETEPEC,GRO
23,04,20,23,02,29,3.6,16.1895,-97.5867,30,26,RIO GRANDE,OAX
23,04,20,23,10,20,3.4,17.3442,-101.43,15,27,PETATLAN,GRO
23,04,20,23,24,46,3.8,18.1055,-103.452,5,80,COALCOMAN,MICH
23,04,20,23,24,58,3.7,16.1033,-97.496,30,12,RIO GRANDE,OAX
23,04,20,23,32,01,3.1,16.1243,-97.2515,43,23,RIO GRANDE,OAX
24,04,20,0,16,34,3.6,14.8312,-93.2327,45,77,MAPASTEPEC,CHIS
24,04,20,0,37,44,3.3,18.7317,-104.212,5,34,CD DE ARMERIA,COL
24,04,20,0,57,33,4.3,18.065,-100.363,59,29,ARCELIA,GRO
24,04,20,1,09,01,3.9,15.8222,-95.156,16,40,SALINA CRUZ,OAX
24,04,20,1,41,19,3.2,19.421,-103.966,24,29,VILLA DE ALVAREZ,COL
24,04,20,2,01,57,4,14.7698,-94.1912,16,146,PIJIJIAPAN,CHIS
24,04,20,2,22,03,3.9,15.2885,-94.6352,64,116,SALINA CRUZ,OAX
24,04,20,2,27,56,3.6,16.732,-94.8472,6,26,MATIAS ROMERO,OAX
24,04,20,2,39,31,4,16.2448,-93.7055,129,18,TONALA,CHIS
24,04,20,3,21,54,4.5,17.391,-101.452,7,25,PETATLAN,GRO
24,04,20,3,32,24,3.5,16.2602,-98.0878,14,10,PINOTEPA NACIONAL,OAX
24,04,20,4,23,10,4.2,15.4085,-94.679,16,102,SALINA CRUZ,OAX
24,04,20,4,31,52,3.6,16.3183,-98.2758,10,24,PINOTEPA NACIONAL,OAX
24,04,20,4,34,34,3.9,15.1615,-94.5048,16,130,TONALA,CHIS
24,04,20,4,42,09,3.9,17.9872,-103.445,18,92,COALCOMAN,MICH
24,04,20,4,58,04,3.6,19.4325,-104.655,10,24,CIHUATLAN,JAL
24,04,20,5,17,02,3.9,18.8115,-106.475,11,207,CIHUATLAN,JAL
24,04,20,5,29,27,3.4,16.2585,-98.0845,11,10,PINOTEPA NACIONAL,OAX
24,04,20,6,29,27,4,15.1583,-94.5563,16,132,SALINA CRUZ,OAX
24,04,20,6,32,23,3.9,16.2515,-97.8817,5,21,PINOTEPA NACIONAL,OAX
24,04,20,6,56,14,3.9,16.5848,-98.4358,10,11,OMETEPEC,GRO
24,04,20,7,41,35,3.8,16.3473,-98.2725,12,24,PINOTEPA NACIONAL,OAX
24,04,20,7,50,52,3.3,16.5018,-98.4742,17,21,OMETEPEC,GRO
24,04,20,7,58,55,3.6,16.0307,-97.5862,13,16,RIO GRANDE,OAX
24,04,20,8,59,22,3.9,16.7475,-96.2442,49,34,TLACOLULA,OAX
24,04,20,9,06,25,4.1,15.5698,-95.7008,9,51,CRUCECITA,OAX
24,04,20,10,17,07,4.1,14.5427,-92.3943,74,30,CD HIDALGO,CHIS
24,04,20,10,27,12,3.3,16.4582,-98.3215,10,26,OMETEPEC,GRO
24,04,20,10,37,49,3.6,19.506,-103.926,27,33,VILLA DE ALVAREZ,COL
24,04,20,10,58,17,4.1,16.5422,-94.6877,103,17,UNION HIDALGO,OAX
24,04,20,11,10,43,3.5,19.2287,-104.42,3,15,CIHUATLAN,JAL
24,04,20,11,17,05,3.8,15.7093,-94.9447,43,59,SALINA CRUZ,OAX
24,04,20,11,21,34,3.6,15.1765,-93.8538,16,89,PIJIJIAPAN,CHIS
24,04,20,12,06,45,3.6,16.0068,-97.5883,19,17,RIO GRANDE,OAX
24,04,20,12,36,30,3.2,16.6297,-98.6223,10,24,OMETEPEC,GRO
24,04,20,12,38,54,4,18.5017,-101.549,74,70,HUETAMO,MICH
24,04,20,13,07,17,3.5,16.2357,-98.059,8,12,PINOTEPA NACIONAL,OAX
24,04,20,13,07,29,3.6,16.882,-101.138,6,66,TECPAN,GRO
24,04,20,13,21,00,4,15.5982,-95.2092,19,65,SALINA CRUZ,OAX
24,04,20,13,51,25,3.8,15.0687,-94.3765,9,131,TONALA,CHIS
24,04,20,14,17,16,3.9,17.189,-99.7485,48,39,ACAPULCO,GRO
24,04,20,14,24,04,3.9,15.0803,-94.4052,11,131,TONALA,CHIS
24,04,20,14,44,13,3.3,16.2832,-98.1612,17,13,PINOTEPA NACIONAL,OAX
24,04,20,14,46,41,3.8,18.5667,-102.44,30,58,APATZINGAN,MICH
24,04,20,15,05,20,3.5,16.2223,-98.0385,5,13,PINOTEPA NACIONAL,OAX
24,04,20,15,20,11,4.1,16.1887,-98.059,6,17,PINOTEPA NACIONAL,OAX
24,04,20,15,24,22,3.6,16.2273,-98.0512,5,13,PINOTEPA NACIONAL,OAX
24,04,20,15,28,12,3.3,16.226,-98.0027,8,14,PINOTEPA NACIONAL,OAX
24,04,20,15,29,55,3.6,16.2253,-98.0442,6,13,PINOTEPA NACIONAL,OAX
24,04,20,15,35,25,3.2,16.1933,-98.1028,10,17,PINOTEPA NACIONAL,OAX
24,04,20,16,01,39,3.2,16.1353,-98.0182,16,23,PINOTEPA NACIONAL,OAX
24,04,20,16,04,15,3.6,16.218,-98.0278,4,14,PINOTEPA NACIONAL,OAX
24,04,20,16,43,16,3.9,17.5088,-94.7858,138,45,SAYULA DE ALEMAN,VER
24,04,20,17,12,39,3.5,31.9913,-116.219,9,40,ENSENADA,BC
24,04,20,17,48,36,3.2,16.1648,-97.9472,10,23,PINOTEPA NACIONAL,OAX
24,04,20,17,50,31,3.4,18.972,-103.602,63,30,TECOMAN,COL
24,04,20,17,52,07,4.1,28.0332,-112.127,15,78,SANTA ROSALIA,BCS
24,04,20,18,00,09,3.2,16.2155,-98.0108,9,15,PINOTEPA NACIONAL,OAX
24,04,20,18,00,31,3.3,16.2273,-98.0543,7,13,PINOTEPA NACIONAL,OAX
24,04,20,18,12,25,3.8,15.9238,-95.144,38,29,SALINA CRUZ,OAX
24,04,20,19,38,34,3.4,16.5257,-98.498,25,20,OMETEPEC,GRO
24,04,20,20,58,04,4,19.2902,-97.3518,10,32,PEROTE,VER
24,04,20,21,23,20,3.9,15.5577,-94.937,24,74,SALINA CRUZ,OAX
24,04,20,21,27,57,3.7,15.0142,-93.5578,59,83,PIJIJIAPAN,CHIS
24,04,20,21,33,00,3.5,15.917,-97.6107,16,22,RIO GRANDE,OAX
24,04,20,21,39,22,3.3,16.274,-98.2327,10,21,PINOTEPA NACIONAL,OAX
24,04,20,21,59,03,3.9,18.7648,-105.187,14,84,CIHUATLAN,JAL
24,04,20,22,11,38,3.8,16.2442,-94.9183,31,24,JUCHITAN DE ZARAGOZA,OAX
24,04,20,23,19,12,3.7,16.3498,-94.948,2,12,JUCHITAN DE ZARAGOZA,OAX
24,04,20,23,36,30,3.9,16.4412,-95.4757,41,28,TEHUANTEPEC,OAX
24,04,20,23,41,46,3.2,15.9948,-97.663,15,25,RIO GRANDE,OAX
25,04,20,0,13,54,3.7,18.4403,-102.823,7,52,COALCOMAN,MICH
25,04,20,0,42,42,3.7,15.3673,-94.2413,39,95,TONALA,CHIS
25,04,20,1,32,11,4.6,14.5285,-92.9558,27,86,HUIXTLA,CHIS
25,04,20,1,38,43,3.7,13.7588,-93.182,9,151,CD HIDALGO,CHIS
25,04,20,1,51,01,3.7,14.659,-92.7873,80,63,TAPACHULA,CHIS
25,04,20,2,01,52,3.6,16.0983,-95.3062,10,15,SALINA CRUZ,OAX
25,04,20,2,11,18,4.5,14.5435,-92.9443,27,84,HUIXTLA,CHIS
25,04,20,3,02,24,3.8,15.1198,-94.2585,16,120,TONALA,CHIS
25,04,20,3,04,05,3.7,15.3017,-94.6742,16,112,SALINA CRUZ,OAX
25,04,20,3,06,14,3.7,14.7027,-92.7915,85,60,HUIXTLA,CHIS
25,04,20,3,29,19,3.6,14.7987,-92.7365,72,48,HUIXTLA,CHIS
25,04,20,3,53,51,3.8,15.0757,-94.3823,16,130,TONALA,CHIS
25,04,20,4,02,29,3.7,16.7602,-94.2863,134,61,CINTALAPA,CHIS
25,04,20,4,02,37,3.2,16.3287,-97.8908,2,17,PINOTEPA NACIONAL,OAX
25,04,20,5,06,14,3.8,17.645,-94.6698,141,36,JALTIPAN DE MORELOS,VER
25,04,20,5,24,02,3.2,16.5732,-98.6003,34,24,OMETEPEC,GRO
25,04,20,5,59,47,4.1,15.8513,-98.5215,12,74,PINOTEPA NACIONAL,OAX
25,04,20,6,30,15,4.1,16.663,-94.5762,10,34,UNION HIDALGO,OAX
25,04,20,8,19,53,3.8,15.3707,-94.69,15,105,SALINA CRUZ,OAX
25,04,20,8,54,19,3.3,17.0302,-99.7187,33,26,ACAPULCO,GRO
25,04,20,9,07,09,3.4,17.1693,-100.787,3,18,TECPAN,GRO
25,04,20,9,10,10,3.3,17.907,-99.5027,59,28,ZUMPANGO DEL RIO,GRO
25,04,20,9,21,51,3.3,16.0313,-97.6688,27,25,RIO GRANDE,OAX
25,04,20,9,25,34,3.6,16.1208,-97.581,15,20,RIO GRANDE,OAX
25,04,20,10,13,38,3.7,16.0483,-97.5243,9,11,RIO GRANDE,OAX
25,04,20,10,23,48,3.3,16.2425,-98.1878,13,18,PINOTEPA NACIONAL,OAX
25,04,20,11,43,10,4.1,16.638,-99.7497,11,30,ACAPULCO,GRO
25,04,20,11,56,06,3.1,16.1813,-97.5975,33,26,RIO GRANDE,OAX
25,04,20,12,19,58,4.1,14.1697,-94.2467,10,201,PIJIJIAPAN,CHIS
25,04,20,12,46,51,3.8,16.2718,-94.9532,31,19,JUCHITAN DE ZARAGOZA,OAX
25,04,20,13,11,30,3.8,16.0868,-97.5953,18,19,RIO GRANDE,OAX
25,04,20,13,40,38,3.3,16.0998,-97.5825,16,19,RIO GRANDE,OAX
25,04,20,13,59,20,3.3,17.2517,-101.184,37,33,PETATLAN,GRO
25,04,20,14,35,55,3.4,15.9223,-97.4215,20,10,RIO GRANDE,OAX
25,04,20,15,01,18,4,18.0328,-100.731,59,37,CD ALTAMIRANO,GRO
25,04,20,15,19,50,3.8,15.532,-92.8768,7,10,MAPASTEPEC,CHIS
25,04,20,15,26,52,3.2,19.5125,-104.824,16,41,CIHUATLAN,JAL
25,04,20,15,56,24,3.5,16.3553,-97.8857,2,18,PINOTEPA NACIONAL,OAX
25,04,20,16,36,24,3.4,15.9123,-96.9328,29,15,PUERTO ESCONDIDO,OAX
25,04,20,16,46,00,4.1,16.5047,-95.3745,30,25,TEHUANTEPEC,OAX
25,04,20,16,54,26,3.7,15.1395,-94.4537,17,129,TONALA,CHIS
25,04,20,17,32,01,3.2,19.2305,-104.252,4,21,MANZANILLO,COL
25,04,20,18,04,56,3.7,17.7042,-102.364,10,32,CD LAZARO CARDENAS,MICH
25,04,20,18,21,12,3.5,15.8853,-98.3683,14,61,PINOTEPA NACIONAL,OAX
25,04,20,18,49,50,3.4,16.6337,-98.6757,14,29,OMETEPEC,GRO
25,04,20,19,00,53,3.7,16.8642,-94.9548,113,9,MATIAS ROMERO,OAX
25,04,20,19,07,51,3.2,16.2735,-98.0182,8,8,PINOTEPA NACIONAL,OAX
25,04,20,20,27,51,3.6,17.2898,-94.8477,134,51,MATIAS ROMERO,OAX
25,04,20,20,39,43,3.8,17.004,-95.521,89,53,MATIAS ROMERO,OAX
25,04,20,20,54,32,3.8,16.0905,-97.1995,44,26,RIO GRANDE,OAX
25,04,20,20,59,28,3.8,16.4523,-98.8785,5,57,OMETEPEC,GRO
25,04,20,21,30,43,3.8,16.491,-95.211,54,14,CD IXTEPEC,OAX
25,04,20,22,02,01,3.6,16.0602,-98.2885,12,40,PINOTEPA NACIONAL,OAX
25,04,20,23,04,26,3.4,15.9315,-96.9637,3,13,PUERTO ESCONDIDO,OAX
25,04,20,23,14,39,3.8,18.4417,-101.193,75,37,HUETAMO,MICH
25,04,20,23,59,46,3.6,16.7755,-94.853,117,23,MATIAS ROMERO,OAX
26,04,20,0,06,51,3.7,16.802,-99.813,10,12,ACAPULCO,GRO
26,04,20,0,22,28,3.5,18.5732,-104.401,13,54,MANZANILLO,COL
26,04,20,0,55,03,3.2,16.1145,-97.4848,24,13,RIO GRANDE,OAX
26,04,20,1,03,29,3.5,17.6293,-97.417,61,28,TEPELMEME,OAX
26,04,20,1,14,29,3.2,19.3278,-104.32,9,27,CIHUATLAN,JAL
26,04,20,1,39,30,3.6,16.1062,-95.309,22,15,SALINA CRUZ,OAX
26,04,20,2,08,50,3.3,17.0355,-100.114,43,4,COYUCA DE BENITEZ,GRO
26,04,20,2,49,44,3.4,15.9412,-96.7708,5,33,PUERTO ESCONDIDO,OAX
26,04,20,2,51,36,4,16.7598,-94.3223,129,63,UNION HIDALGO,OAX
26,04,20,3,01,06,3.7,17.9413,-103.219,16,93,COALCOMAN,MICH
26,04,20,3,31,27,3.7,17.0202,-95.8207,50,70,TLACOLULA,OAX
26,04,20,4,40,19,4,16.4418,-95.1502,9,14,JUCHITAN DE ZARAGOZA,OAX
26,04,20,5,29,05,3.9,15.0373,-94.2242,24,126,TONALA,CHIS
26,04,20,5,51,15,3.7,16.296,-97.8247,5,25,PINOTEPA NACIONAL,OAX
26,04,20,6,20,03,3.6,16.1338,-98.4758,8,51,PINOTEPA NACIONAL,OAX
26,04,20,6,48,28,3.5,16.4398,-98.4705,5,28,OMETEPEC,GRO
26,04,20,7,04,20,4,16.0738,-94.3555,76,52,ARRIAGA ,CHIS
26,04,20,7,05,14,3.8,16.9312,-101.434,16,69,PETATLAN,GRO
26,04,20,7,21,43,3.9,15.4715,-98.1292,16,95,RIO GRANDE,OAX
26,04,20,7,50,02,3.7,15.576,-93.3407,94,19,PIJIJIAPAN,CHIS
26,04,20,7,52,23,3.4,16.3122,-97.8225,5,25,PINOTEPA NACIONAL,OAX
26,04,20,7,53,18,3.5,16.309,-97.8343,5,24,PINOTEPA NACIONAL,OAX
26,04,20,8,43,19,3.2,16.2603,-97.8118,14,27,PINOTEPA NACIONAL,OAX
26,04,20,8,52,29,3.2,16.2782,-98.0558,28,7,PINOTEPA NACIONAL,OAX
26,04,20,9,01,06,3.2,19.5055,-104.328,29,15,CASIMIRO CASTILLO,JAL
26,04,20,9,18,27,3.8,15.9228,-96.893,5,20,PUERTO ESCONDIDO,OAX
26,04,20,9,50,30,3.9,15.6663,-95.026,51,60,SALINA CRUZ,OAX
26,04,20,10,41,53,3.8,18.2577,-97.7447,61,33,ACATLAN DE OSORIO,PUE
26,04,20,10,45,22,3.7,15.972,-95.6922,15,52,CRUCECITA,OAX
26,04,20,11,09,22,3.6,16.086,-97.5895,16,19,RIO GRANDE,OAX
26,04,20,11,09,49,3.4,16.0473,-97.557,16,14,RIO GRANDE,OAX
26,04,20,11,11,55,3.9,27.8947,-102.761,17,123,CD MELCHOR MUZQUIZ,COAH
26,04,20,11,23,31,3.4,16.911,-98.8828,43,56,SAN MARCOS,GRO
26,04,20,11,26,57,3.3,16.2817,-97.8533,11,22,PINOTEPA NACIONAL,OAX
26,04,20,11,41,54,4,15.7155,-96.8173,4,31,PUERTO ESCONDIDO,OAX
26,04,20,12,10,41,3.9,16.4727,-95.5335,13,35,TEHUANTEPEC,OAX
26,04,20,12,33,32,3.8,15.5433,-93.737,108,59,PIJIJIAPAN,CHIS
26,04,20,13,11,28,3.4,16.445,-98.2943,9,28,PINOTEPA NACIONAL,OAX
26,04,20,14,10,32,3.9,18.3077,-101.982,26,40,LAS GUACAMAYAS,MICH
26,04,20,15,02,34,3.7,16.022,-98.6588,18,74,PINOTEPA NACIONAL,OAX
26,04,20,15,51,21,3.5,17.0377,-100.168,38,9,COYUCA DE BENITEZ,GRO
26,04,20,16,01,03,3.3,16.1612,-97.6022,3,25,RIO GRANDE,OAX
26,04,20,17,41,41,3.7,17.2392,-100.438,42,3,ATOYAC DE ALVAREZ,GRO
26,04,20,18,02,51,4,16.8498,-100.206,4,22,COYUCA DE BENITEZ,GRO
26,04,20,18,06,07,3.7,16.8092,-100.212,7,26,COYUCA DE BENITEZ,GRO
26,04,20,18,07,37,3.9,17.2598,-95.0447,131,43,MATIAS ROMERO,OAX
26,04,20,18,22,59,3.8,16.768,-100.183,14,28,COYUCA DE BENITEZ,GRO
26,04,20,18,48,08,3.6,16.7482,-100.172,11,30,COYUCA DE BENITEZ,GRO
26,04,20,18,59,51,3.6,15.1928,-94.6465,17,124,SALINA CRUZ,OAX
26,04,20,19,38,32,4,18.6568,-102.221,90,43,NUEVA ITALIA,MICH
26,04,20,19,45,01,3.6,28.0388,-112.153,16,78,SANTA ROSALIA,BCS
26,04,20,20,49,18,3.4,16.0703,-97.4947,30,9,RIO GRANDE,OAX
26,04,20,21,04,04,3.5,16.26,-97.9123,34,17,PINOTEPA NACIONAL,OAX
26,04,20,21,13,11,3.7,16.0743,-97.52,9,12,RIO GRANDE,OAX
26,04,20,22,05,13,3.7,15.6957,-93.9187,79,47,TONALA,CHIS
26,04,20,22,45,29,3.8,15.0515,-94.3962,16,133,TONALA,CHIS
26,04,20,22,56,53,3.5,16.564,-96.993,94,42,OCOTLAN DE MORELOS,OAX
26,04,20,23,10,32,3.1,16.0737,-97.4767,25,8,RIO GRANDE,OAX
26,04,20,23,11,08,3.3,17.0053,-98.1143,52,47,OMETEPEC,GRO
26,04,20,23,43,33,3.8,15.1313,-94.4958,17,132,TONALA,CHIS
27,04,20,0,06,18,3.9,18.4328,-101.974,91,52,LAS GUACAMAYAS,MICH
27,04,20,0,22,53,3.4,16.5618,-98.9742,26,51,SAN MARCOS,GRO
27,04,20,1,21,45,4,17.7908,-102.643,16,43,LA MIRA,MICH
27,04,20,1,22,13,3.2,16.2613,-97.8048,12,28,PINOTEPA NACIONAL,OAX
27,04,20,1,37,13,3.5,16.2832,-94.9242,16,19,JUCHITAN DE ZARAGOZA,OAX
27,04,20,1,40,44,3.7,14.2383,-93.1338,11,117,CD HIDALGO,CHIS
27,04,20,1,45,23,3.8,17.8698,-97.4378,64,8,TEPELMEME,OAX
27,04,20,1,53,31,3.7,16.4185,-95.0295,16,2,JUCHITAN DE ZARAGOZA,OAX
27,04,20,2,04,53,3.5,16.1702,-94.9873,13,22,SALINA CRUZ,OAX
27,04,20,2,07,08,3.4,16.3518,-97.5172,26,39,RIO GRANDE,OAX
27,04,20,2,34,38,3.7,15.6142,-95.1577,33,63,SALINA CRUZ,OAX
27,04,20,2,55,31,3.7,16.7698,-94.825,37,26,MATIAS ROMERO,OAX
27,04,20,3,00,14,3.6,15.8525,-96.0632,54,12,CRUCECITA,OAX
27,04,20,3,25,12,3.7,15.1372,-94.5415,17,135,TONALA,CHIS
27,04,20,3,28,46,3.7,15.0915,-92.9575,82,39,MAPASTEPEC,CHIS
27,04,20,3,44,08,3.3,16.2385,-96.9795,12,42,MIAHUATLAN,OAX
27,04,20,3,51,13,3.7,14.5858,-93.756,24,133,MAPASTEPEC,CHIS
27,04,20,4,02,51,3.3,16.24,-98.83,29,67,OMETEPEC,GRO
27,04,20,4,15,58,3.5,16.512,-98.456,9,20,OMETEPEC,GRO
27,04,20,4,29,41,3.5,16.5318,-94.4113,128,45,UNION HIDALGO,OAX
27,04,20,4,37,08,3.3,16.2965,-98.203,21,17,PINOTEPA NACIONAL,OAX
27,04,20,5,04,18,3.7,15.9942,-98.4625,10,58,PINOTEPA NACIONAL,OAX
27,04,20,6,10,32,4.1,17.3508,-100.748,15,19,TECPAN,GRO
27,04,20,6,17,46,3.8,16.5523,-99.2418,10,31,SAN MARCOS,GRO
27,04,20,6,26,42,3.8,15.4188,-94.7748,16,96,SALINA CRUZ,OAX
27,04,20,6,41,52,3.4,16.2857,-98.0548,9,6,PINOTEPA NACIONAL,OAX
27,04,20,6,59,23,3.5,16.1262,-97.5068,9,15,RIO GRANDE,OAX
27,04,20,7,19,16,3.1,16.625,-98.6232,13,24,OMETEPEC,GRO
27,04,20,8,10,41,3.6,16.597,-96.3385,87,40,MIAHUATLAN,OAX
27,04,20,8,22,15,3.5,17.0168,-100.858,15,33,TECPAN,GRO
27,04,20,8,54,19,3.9,27.2517,-111.519,16,75,SANTA ROSALIA,BCS
27,04,20,9,13,46,3.7,16.6873,-95.074,12,14,CD IXTEPEC,OAX
27,04,20,10,46,20,3.8,17.1722,-95.1577,123,35,MATIAS ROMERO,OAX
27,04,20,11,09,53,3.3,16.2465,-98.0623,8,11,PINOTEPA NACIONAL,OAX
27,04,20,11,16,58,3.3,16.2508,-98.048,6,10,PINOTEPA NACIONAL,OAX
27,04,20,11,21,02,3.7,16.396,-94.7983,16,9,UNION HIDALGO,OAX
27,04,20,11,40,18,3.9,16.458,-100.678,14,85,TECPAN,GRO
27,04,20,12,24,58,3.4,19.2127,-104.197,8,22,MANZANILLO,COL
27,04,20,12,36,14,3.5,16.5135,-98.5343,28,23,OMETEPEC,GRO
27,04,20,14,30,35,3.5,15.6015,-97.5292,17,46,RIO GRANDE,OAX
27,04,20,14,51,18,3.6,16.1627,-100.298,16,89,ACAPULCO,GRO
27,04,20,15,03,21,3,27.2207,-111.53,10,74,SANTA ROSALIA,BCS
27,04,20,15,27,13,3.9,16.5222,-94.6727,77,18,UNION HIDALGO,OAX
27,04,20,15,35,19,3.7,15.6127,-95.0595,29,65,SALINA CRUZ,OAX
27,04,20,15,43,45,3.9,18.209,-101.771,19,51,LAS GUACAMAYAS,MICH
27,04,20,16,27,53,3.4,16.0315,-97.6597,16,24,RIO GRANDE,OAX
27,04,20,16,36,58,3.6,16.0112,-97.4407,25,1,RIO GRANDE,OAX
27,04,20,16,42,44,3.6,32.3468,-117.347,10,27,PLAYAS DE ROSARITO,BC
27,04,20,17,09,19,3.8,14.7768,-92.7247,73,49,HUIXTLA,CHIS
27,04,20,17,57,01,3.6,15.253,-93.8708,75,86,PIJIJIAPAN,CHIS
27,04,20,18,33,50,4,15.9977,-95.1413,10,21,SALINA CRUZ,OAX
27,04,20,18,34,17,3.1,19.4367,-104.095,15,40,COQUIMATLAN,COL
27,04,20,18,51,53,3.5,16.351,-98.5997,11,42,OMETEPEC,GRO
27,04,20,19,29,50,3.8,17.0558,-95.3163,75,36,MATIAS ROMERO,OAX
27,04,20,19,36,23,3.5,17.312,-101.277,9,25,PETATLAN,GRO
27,04,20,20,01,45,3.4,15.9157,-96.873,7,22,PUERTO ESCONDIDO,OAX
27,04,20,20,35,02,3.4,16.327,-98.2305,15,19,PINOTEPA NACIONAL,OAX
27,04,20,20,44,34,4.6,14.66,-93.7972,16,130,PIJIJIAPAN,CHIS
27,04,20,20,53,20,3.4,16.816,-100.384,2,38,COYUCA DE BENITEZ,GRO
27,04,20,21,31,53,4.1,14.7588,-93.6993,5,115,MAPASTEPEC,CHIS
27,04,20,22,01,28,3.5,20.439,-103.732,48,12,COCULA,JAL
27,04,20,22,10,52,3.8,15.4,-94.6092,27,107,SALINA CRUZ,OAX
27,04,20,22,16,31,3.8,15.0838,-94.2635,45,124,TONALA,CHIS
27,04,20,22,27,47,3.8,16.249,-94.2405,76,37,ARRIAGA ,CHIS
27,04,20,23,44,07,3.3,16.1668,-97.1668,26,33,RIO GRANDE,OAX
28,04,20,0,10,28,3.7,16.585,-96.2543,59,46,MIAHUATLAN,OAX
28,04,20,0,20,36,3.9,15.3188,-94.7525,17,107,SALINA CRUZ,OAX
28,04,20,0,46,13,3.7,16.1535,-97.5258,16,19,RIO GRANDE,OAX
28,04,20,0,50,51,3.3,19.3477,-104.065,24,31,COQUIMATLAN,COL
28,04,20,1,00,50,3.7,17.8483,-101.56,39,23,ZIHUATANEJO,GRO
28,04,20,1,25,30,3.4,16.3845,-97.8752,4,19,PINOTEPA NACIONAL,OAX
28,04,20,1,36,49,4.3,16.1133,-95.0067,11,22,SALINA CRUZ,OAX
